record_id,employee_id,event_id,date,due_date,status,completion_pct,score,feedback_rating,assigned_by,employee_role,employee_grade,employee_work_format,employee_preferred_language,employee_hire_date,event_type,event_format,duration_hours,mandatory,tenure_days_at_activity,attempt_number,prior_same_event_attempts,employee_prior_outcomes,employee_completion_rate_before,employee_dropped_rate_before,employee_no_show_rate_before,employee_declined_rate_before,employee_format_prior_outcomes,employee_format_completion_rate_before,employee_type_prior_outcomes,employee_type_completion_rate_before,event_prior_outcomes,event_completion_rate_before,is_first_employee_activity,days_since_previous_activity,outcome_class,completed_label
R002124,E0166,EV_038,2026-04-09,,completed,100,71.0,2.0,self,Sales Manager,Senior,office,kk,2025-02-21,course,online,16,False,412,1,0,6,0.7,0.1,0.1,0.1,3,0.8,1,0.6666666666666666,58,0.7333333333333333,0,20,completed,1
R002125,E0169,EV_036,2026-04-09,,completed,100,,,manager,Sales Manager,Lead,office,kk,2020-04-29,meetup,offline,2,False,2171,7,6,10,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,6,0.625,6,0.625,154,0.6794871794871795,0,38,completed,1
R002126,E0093,EV_036,2026-04-10,,declined,0,,,manager,Customer Support Specialist,Middle,hybrid,kk,2022-08-31,meetup,offline,2,False,1318,2,1,9,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.15384615384615385,2,0.75,1,0.6666666666666666,156,0.6835443037974683,0,39,declined,0
R002127,E0105,EV_030,2026-04-10,,completed,100,,4.0,manager,HR Business Partner,Senior,office,kk,2024-04-22,workshop,online,4,False,718,3,2,8,0.5833333333333334,0.25,0.08333333333333333,0.08333333333333333,8,0.7,6,0.625,9,0.7272727272727273,0,39,completed,1
R002128,E0120,EV_011,2026-04-10,,dropped,35,,,hr,Frontend Engineer,Senior,hybrid,ru,2019-11-25,workshop,offline,6,False,2328,1,0,5,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,0.6666666666666666,0,0.5,18,0.65,0,39,dropped,0
R002129,E0124,EV_012,2026-04-10,,completed,100,96.0,3.0,manager,Data Analyst,Middle,office,kk,2025-02-17,course,self_paced,24,False,417,1,0,4,0.375,0.125,0.25,0.25,1,0.6666666666666666,3,0.4,26,0.5,0,39,completed,1
R002130,E0178,EV_005,2026-04-10,,no_show,0,,,manager,Backend Engineer,Middle,remote,kk,2025-12-22,course,online,16,False,109,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,30,0.53125,0,86,no_show,0
R002131,E0185,EV_036,2026-04-10,,completed,100,,4.0,self,Customer Support Specialist,Middle,remote,kk,2024-10-21,meetup,offline,2,False,536,1,0,6,0.7,0.1,0.1,0.1,1,0.6666666666666666,0,0.5,156,0.6835443037974683,0,39,completed,1
R002132,E0019,EV_040,2026-04-13,,completed,100,,,self,Frontend Engineer,Junior,office,kk,2025-03-31,workshop,offline,4,False,378,1,0,4,0.625,0.125,0.125,0.125,3,0.8,0,0.5,107,0.6972477064220184,0,41,completed,1
R002133,E0023,EV_036,2026-04-13,,completed,100,,4.0,self,Backend Engineer,Junior,office,kk,2024-11-18,meetup,offline,2,False,511,2,1,9,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.07692307692307693,5,0.7142857142857143,1,0.6666666666666666,158,0.68125,0,42,completed,1
R002134,E0058,EV_004,2026-04-13,2026-04-29,completed,100,,5.0,hr,Backend Engineer,Junior,office,ru,2026-03-30,onboarding,offline,8,True,14,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,11,not_training_eligible,
R002135,E0073,EV_025,2026-04-13,,completed,100,72.0,4.0,manager,Data Analyst,Senior,office,ru,2022-08-29,course,online,10,False,1323,1,0,8,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,4,0.5,3,0.4,12,0.6428571428571429,0,42,completed,1
R002136,E0085,EV_036,2026-04-13,,completed,100,,5.0,self,Data Analyst,Lead,hybrid,ru,2018-05-23,meetup,offline,2,False,2882,2,1,8,0.5833333333333334,0.25,0.08333333333333333,0.08333333333333333,2,0.75,1,0.6666666666666666,158,0.68125,0,10,completed,1
R002137,E0096,EV_004,2026-04-13,2026-05-02,completed,100,,,hr,Backend Engineer,Junior,hybrid,kk,2026-04-02,onboarding,offline,8,True,11,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,7,not_training_eligible,
R002138,E0107,EV_020,2026-04-13,,completed,100,68.0,2.0,self,Product Manager,Middle,office,ru,2022-04-25,course,self_paced,40,False,1449,1,0,10,0.6428571428571429,0.14285714285714285,0.07142857142857142,0.14285714285714285,0,0.5,1,0.6666666666666666,15,0.5294117647058824,0,42,completed,1
R002139,E0088,EV_010,2026-04-15,,completed,100,73.0,,hr,Backend Engineer,Senior,remote,kk,2019-04-22,course,online,20,False,2550,1,0,5,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,4,0.8333333333333334,3,0.8,16,0.6666666666666666,0,44,completed,1
R002140,E0144,EV_036,2026-04-15,,completed,100,,5.0,self,Customer Support Specialist,Junior,office,ru,2024-09-16,meetup,offline,2,False,576,4,3,8,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,4,0.8333333333333334,3,0.8,160,0.6851851851851852,0,44,completed,1
R002141,E0005,EV_036,2026-04-17,,completed,100,,5.0,manager,Backend Engineer,Middle,hybrid,kk,2024-06-12,meetup,offline,2,False,674,3,2,12,0.5,0.125,0.1875,0.1875,5,0.7142857142857143,2,0.75,161,0.6871165644171779,0,46,completed,1
R002142,E0047,EV_011,2026-04-17,,completed,100,,3.0,self,Backend Engineer,Middle,office,ru,2022-12-22,workshop,offline,6,False,1212,3,2,14,0.4444444444444444,0.2777777777777778,0.16666666666666666,0.1111111111111111,4,0.3333333333333333,6,0.375,19,0.6190476190476191,0,46,completed,1
R002143,E0153,EV_036,2026-04-17,,completed,100,,5.0,manager,Sales Manager,Middle,office,ru,2022-10-17,meetup,offline,2,False,1278,4,3,9,0.6923076923076923,0.07692307692307693,0.15384615384615385,0.07692307692307693,5,0.7142857142857143,3,0.6,161,0.6871165644171779,0,18,completed,1
R002144,E0186,EV_037,2026-04-17,,completed,100,,,self,Backend Engineer,Middle,hybrid,ru,2022-06-16,mentoring,online,12,False,1401,1,0,8,0.4166666666666667,0.25,0.16666666666666666,0.16666666666666666,4,0.3333333333333333,0,0.5,90,0.7282608695652174,0,28,completed,1
R002145,E0006,EV_040,2026-04-20,,completed,100,,4.0,self,Frontend Engineer,Lead,office,kk,2018-01-16,workshop,offline,4,False,3016,1,0,11,0.4666666666666667,0.13333333333333333,0.2,0.2,8,0.5,3,0.4,108,0.7,0,20,completed,1
R002146,E0041,EV_027,2026-04-20,,no_show,0,,,self,Product Manager,Senior,office,kk,2023-09-22,workshop,online,6,False,941,1,0,9,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.15384615384615385,3,0.6,2,0.75,19,0.6190476190476191,0,49,no_show,0
R002147,E0121,EV_024,2026-04-20,,completed,100,92.0,5.0,self,Data Analyst,Middle,hybrid,ru,2025-09-15,course,self_paced,30,False,217,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,9,0.45454545454545453,0,45,completed,1
R002148,E0151,EV_030,2026-04-20,,completed,100,,,self,HR Business Partner,Junior,remote,ru,2025-09-11,workshop,online,4,False,221,1,0,3,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,2,0.75,2,0.75,10,0.75,0,49,completed,1
R002149,E0033,EV_009,2026-04-21,,completed,100,98.0,3.0,self,Data Analyst,Middle,office,kk,2025-09-23,certification,self_paced,40,False,210,1,0,1,0.4,0.2,0.2,0.2,0,0.5,0,0.5,42,0.5909090909090909,0,18,completed,1
R002150,E0034,EV_020,2026-04-21,,completed,100,90.0,3.0,self,Data Analyst,Junior,office,kk,2025-08-01,course,self_paced,40,False,263,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0,0.5,16,0.5555555555555556,0,50,completed,1
R002151,E0167,EV_028,2026-04-21,,completed,100,,4.0,self,HR Business Partner,Junior,hybrid,kk,2025-11-18,workshop,online,4,False,154,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,0.75,2,0.75,9,0.6363636363636364,0,63,completed,1
R002152,E0081,EV_008,2026-04-22,,completed,100,,,manager,Customer Support Specialist,Middle,hybrid,kk,2023-12-29,workshop,online,4,False,845,1,0,6,0.4,0.3,0.2,0.1,6,0.5,3,0.6,88,0.8,0,51,completed,1
R002153,E0093,EV_036,2026-04-23,,completed,100,,3.0,self,Customer Support Specialist,Middle,hybrid,kk,2022-08-31,meetup,offline,2,False,1331,3,2,10,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.21428571428571427,3,0.6,2,0.5,163,0.6909090909090909,0,13,completed,1
R002154,E0042,EV_036,2026-04-24,,completed,100,,,self,Frontend Engineer,Junior,hybrid,ru,2024-08-21,meetup,offline,2,False,611,2,1,6,0.5,0.2,0.2,0.1,3,0.6,1,0.6666666666666666,164,0.6927710843373494,0,53,completed,1
R002155,E0144,EV_036,2026-04-24,,completed,100,,,self,Customer Support Specialist,Junior,office,ru,2024-09-16,meetup,offline,2,False,585,5,4,9,0.7692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,5,0.8571428571428571,4,0.8333333333333334,164,0.6927710843373494,0,9,completed,1
R002156,E0024,EV_001,2026-04-27,2026-05-27,completed,100,88.0,,hr,Customer Support Specialist,Junior,office,kk,2026-04-24,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002157,E0024,EV_002,2026-04-27,2026-05-27,completed,100,87.0,,hr,Customer Support Specialist,Junior,office,kk,2026-04-24,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002158,E0024,EV_003,2026-04-27,2026-05-27,completed,100,100.0,,hr,Customer Support Specialist,Junior,office,kk,2026-04-24,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002159,E0026,EV_007,2026-04-27,,completed,100,,3.0,self,Backend Engineer,Senior,hybrid,kk,2022-04-25,mentoring,online,8,False,1463,3,2,11,0.5333333333333333,0.2,0.06666666666666667,0.2,5,0.5714285714285714,3,0.4,16,0.5,0,52,completed,1
R002160,E0172,EV_036,2026-04-27,,completed,100,,5.0,hr,HR Business Partner,Senior,remote,ru,2018-08-27,meetup,offline,2,False,2800,1,0,6,0.6,0.2,0.1,0.1,0,0.5,0,0.5,166,0.6964285714285714,0,41,completed,1
R002161,E0033,EV_040,2026-04-28,,declined,0,,,manager,Data Analyst,Middle,office,kk,2025-09-23,workshop,offline,4,False,217,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,1,0.6666666666666666,109,0.7027027027027027,0,7,declined,0
R002162,E0093,EV_036,2026-04-28,,completed,100,,,self,Customer Support Specialist,Middle,hybrid,kk,2022-08-31,meetup,offline,2,False,1336,4,3,11,0.6,0.13333333333333333,0.06666666666666667,0.2,4,0.6666666666666666,3,0.6,167,0.6982248520710059,0,5,completed,1
R002163,E0183,EV_040,2026-04-28,,declined,0,,,manager,Frontend Engineer,Middle,office,ru,2025-09-22,workshop,offline,4,False,218,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.6666666666666666,2,0.75,109,0.7027027027027027,0,57,declined,0
R002164,E0029,EV_037,2026-04-29,,no_show,0,,,manager,Customer Support Specialist,Senior,hybrid,kk,2025-03-13,mentoring,online,12,False,412,2,1,7,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,6,0.75,1,0.3333333333333333,91,0.7311827956989247,0,58,no_show,0
R002165,E0031,EV_036,2026-04-29,,completed,100,,5.0,self,Customer Support Specialist,Middle,office,kk,2025-05-21,meetup,offline,2,False,343,1,0,4,0.625,0.125,0.125,0.125,0,0.5,0,0.5,168,0.7,0,34,completed,1
R002166,E0109,EV_036,2026-04-29,,declined,0,,,manager,Frontend Engineer,Middle,office,ru,2023-12-21,meetup,offline,2,False,860,1,0,6,0.5,0.2,0.2,0.1,2,0.5,0,0.5,168,0.7,0,58,declined,0
R002167,E0152,EV_039,2026-04-29,,completed,100,,,manager,Sales Manager,Junior,remote,kk,2025-12-16,workshop,online,3,False,134,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,79,0.7901234567901234,0,121,completed,1
R002168,E0166,EV_008,2026-04-29,,completed,100,,,self,Sales Manager,Senior,office,kk,2025-02-21,workshop,online,4,False,432,1,0,7,0.7272727272727273,0.09090909090909091,0.09090909090909091,0.09090909090909091,4,0.8333333333333334,3,0.8,89,0.8021978021978022,0,20,completed,1
R002169,E0036,EV_005,2026-04-30,,completed,100,99.0,4.0,self,Frontend Engineer,Junior,remote,ru,2025-06-30,course,online,16,False,304,1,0,2,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,1,0.6666666666666666,0,0.5,31,0.5151515151515151,0,59,completed,1
R002170,E0098,EV_040,2026-04-30,,completed,100,,,self,QA Engineer,Middle,hybrid,kk,2023-04-18,workshop,offline,4,False,1108,1,0,8,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.08333333333333333,2,0.5,3,0.6,111,0.6902654867256637,0,59,completed,1
R002171,E0111,EV_036,2026-04-30,,completed,100,,4.0,self,QA Engineer,Middle,office,ru,2024-06-19,meetup,offline,2,False,680,1,0,8,0.75,0.08333333333333333,0.08333333333333333,0.08333333333333333,2,0.75,0,0.5,170,0.6976744186046512,0,27,completed,1
R002172,E0137,EV_005,2026-04-30,,completed,100,87.0,,self,Backend Engineer,Middle,remote,kk,2025-02-17,course,online,16,False,437,1,0,4,0.375,0.25,0.25,0.125,1,0.6666666666666666,0,0.5,31,0.5151515151515151,0,29,completed,1
R002173,E0001,EV_001,2026-05-01,2026-05-31,completed,100,88.0,,hr,Backend Engineer,Junior,office,kk,2026-04-28,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002174,E0001,EV_002,2026-05-01,2026-05-31,completed,100,93.0,,hr,Backend Engineer,Junior,office,kk,2026-04-28,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002175,E0001,EV_003,2026-05-01,2026-05-31,completed,100,70.0,,hr,Backend Engineer,Junior,office,kk,2026-04-28,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002176,E0052,EV_036,2026-05-01,,completed,100,,,manager,HR Business Partner,Middle,office,kk,2025-01-13,meetup,offline,2,False,473,3,2,8,0.5833333333333334,0.16666666666666666,0.16666666666666666,0.08333333333333333,2,0.75,2,0.75,171,0.6994219653179191,0,30,completed,1
R002177,E0110,EV_001,2026-05-01,2026-05-31,completed,100,75.0,,hr,QA Engineer,Junior,office,kk,2026-04-28,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002178,E0110,EV_002,2026-05-01,2026-05-31,overdue,40,,,hr,QA Engineer,Junior,office,kk,2026-04-28,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002179,E0110,EV_003,2026-05-01,2026-05-31,completed,100,100.0,,hr,QA Engineer,Junior,office,kk,2026-04-28,compliance,self_paced,2,True,3,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,1,-1,not_training_eligible,
R002180,E0199,EV_023,2026-05-01,,completed,100,,4.0,manager,Data Analyst,Senior,hybrid,ru,2019-12-24,workshop,offline,6,False,2320,1,0,10,0.6428571428571429,0.07142857142857142,0.21428571428571427,0.07142857142857142,1,0.6666666666666666,2,0.5,25,0.7037037037037037,0,60,completed,1
R002181,E0022,EV_008,2026-05-05,,completed,100,,3.0,manager,Data Analyst,Junior,hybrid,kk,2025-12-23,workshop,online,4,False,133,2,1,2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,1,0.3333333333333333,2,0.5,90,0.8043478260869565,0,32,completed,1
R002182,E0091,EV_018,2026-05-05,,dropped,70,,,self,QA Engineer,Senior,hybrid,kk,2024-05-28,course,online,24,False,707,2,1,7,0.6363636363636364,0.18181818181818182,0.09090909090909091,0.09090909090909091,4,0.6666666666666666,2,0.5,15,0.6470588235294118,0,64,dropped,0
R002183,E0004,EV_023,2026-05-06,,completed,100,,4.0,manager,Data Analyst,Middle,office,ru,2021-10-21,workshop,offline,6,False,1658,1,0,2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1,0.6666666666666666,1,0.6666666666666666,26,0.7142857142857143,0,65,completed,1
R002184,E0086,EV_039,2026-05-06,,no_show,0,,,manager,Customer Support Specialist,Junior,office,kk,2025-05-26,workshop,online,3,False,345,2,1,5,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.2222222222222222,4,0.6666666666666666,4,0.6666666666666666,80,0.7926829268292683,0,65,no_show,0
R002185,E0022,EV_040,2026-05-07,,completed,100,,3.0,self,Data Analyst,Junior,hybrid,kk,2025-12-23,workshop,offline,4,False,135,1,0,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,1,0.6666666666666666,3,0.6,112,0.6929824561403509,0,2,completed,1
R002186,E0053,EV_019,2026-05-07,,completed,100,,4.0,manager,QA Engineer,Junior,remote,kk,2024-05-28,workshop,offline,8,False,709,6,5,11,0.26666666666666666,0.13333333333333333,0.5333333333333333,0.06666666666666667,8,0.2,9,0.2727272727272727,25,0.4444444444444444,0,36,completed,1
R002187,E0065,EV_019,2026-05-07,,completed,100,,4.0,manager,QA Engineer,Middle,hybrid,en,2022-08-01,workshop,offline,8,False,1375,1,0,10,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,3,0.6,5,0.7142857142857143,25,0.4444444444444444,0,66,completed,1
R002188,E0189,EV_005,2026-05-08,,dropped,80,,,hr,QA Engineer,Senior,office,ru,2019-11-18,course,online,16,False,2363,1,0,10,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.07142857142857142,6,0.625,2,0.75,33,0.5428571428571428,0,67,dropped,0
R002189,E0196,EV_005,2026-05-08,,completed,100,69.0,4.0,manager,Backend Engineer,Junior,hybrid,ru,2025-02-26,course,online,16,False,436,1,0,3,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,1,0.6666666666666666,1,0.3333333333333333,33,0.5428571428571428,0,67,completed,1
R002190,E0058,EV_005,2026-05-11,,completed,100,95.0,4.0,manager,Backend Engineer,Junior,office,ru,2026-03-30,course,online,16,False,42,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,35,0.5405405405405406,0,28,completed,1
R002191,E0183,EV_016,2026-05-11,,dropped,60,,,manager,Frontend Engineer,Middle,office,ru,2025-09-22,workshop,online,4,False,231,1,0,3,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,1,0.6666666666666666,3,0.6,25,0.7777777777777778,0,13,dropped,0
R002192,E0001,EV_004,2026-05-12,2026-05-28,completed,100,,5.0,hr,Backend Engineer,Junior,office,kk,2026-04-28,onboarding,offline,8,True,14,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,11,not_training_eligible,
R002193,E0010,EV_039,2026-05-12,,no_show,0,,,manager,Customer Support Specialist,Middle,remote,ru,2023-11-24,workshop,online,3,False,900,1,0,3,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,2,0.5,2,0.75,81,0.7831325301204819,0,71,no_show,0
R002194,E0037,EV_040,2026-05-13,,no_show,0,,,manager,Frontend Engineer,Junior,remote,ru,2024-11-11,workshop,offline,4,False,548,2,1,5,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,1,0.3333333333333333,3,0.6,113,0.6956521739130435,0,72,no_show,0
R002195,E0050,EV_011,2026-05-13,,completed,100,,5.0,self,Backend Engineer,Lead,hybrid,ru,2017-01-24,workshop,offline,6,False,3396,1,0,9,0.6153846153846154,0.07692307692307693,0.15384615384615385,0.15384615384615385,3,0.6,3,0.6,20,0.6363636363636364,0,72,completed,1
R002196,E0102,EV_036,2026-05-13,,completed,100,,,hr,Frontend Engineer,Junior,remote,ru,2024-05-30,meetup,offline,2,False,713,2,1,10,0.5,0.07142857142857142,0.2857142857142857,0.14285714285714285,2,0.5,1,0.6666666666666666,172,0.7011494252873564,0,42,completed,1
R002197,E0163,EV_036,2026-05-13,,completed,100,,,self,Sales Manager,Middle,office,ru,2022-05-25,meetup,offline,2,False,1449,4,3,7,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.2727272727272727,4,0.5,3,0.4,172,0.7011494252873564,0,72,completed,1
R002198,E0102,EV_013,2026-05-14,,completed,100,98.0,,self,Frontend Engineer,Junior,remote,ru,2024-05-30,course,online,12,False,714,4,3,11,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,7,0.5555555555555556,5,0.42857142857142855,17,0.5263157894736842,0,1,completed,1
R002199,E0103,EV_005,2026-05-14,,completed,100,95.0,4.0,self,QA Engineer,Senior,remote,ru,2021-08-17,course,online,16,False,1731,1,0,6,0.5,0.1,0.3,0.1,5,0.7142857142857143,3,0.6,36,0.5526315789473685,0,64,completed,1
R002200,E0143,EV_036,2026-05-14,,completed,100,,,hr,Customer Support Specialist,Middle,office,kk,2023-08-15,meetup,offline,2,False,1003,2,1,5,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,2,0.25,1,0.3333333333333333,174,0.7045454545454546,0,73,completed,1
R002201,E0144,EV_036,2026-05-14,,completed,100,,5.0,self,Customer Support Specialist,Junior,office,ru,2024-09-16,meetup,offline,2,False,605,6,5,10,0.7857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,6,0.875,5,0.8571428571428571,174,0.7045454545454546,0,20,completed,1
R002202,E0151,EV_028,2026-05-14,,completed,100,,4.0,self,HR Business Partner,Junior,remote,ru,2025-09-11,workshop,online,4,False,245,1,0,4,0.5,0.125,0.25,0.125,3,0.8,3,0.8,10,0.6666666666666666,0,24,completed,1
R002203,E0019,EV_008,2026-05-15,,completed,100,,4.0,manager,Frontend Engineer,Junior,office,kk,2025-03-31,workshop,online,4,False,410,1,0,5,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,0.6666666666666666,1,0.6666666666666666,91,0.8064516129032258,0,32,completed,1
R002204,E0024,EV_004,2026-05-15,2026-05-24,completed,100,,5.0,hr,Customer Support Specialist,Junior,office,kk,2026-04-24,onboarding,offline,8,True,21,1,0,0,0.25,0.25,0.25,0.25,0,0.5,0,0.5,0,0.5,0,18,not_training_eligible,
R002205,E0092,EV_037,2026-05-15,,declined,0,,,manager,Backend Engineer,Middle,office,en,2024-10-11,mentoring,online,12,False,581,2,1,5,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.1111111111111111,2,0.5,1,0.3333333333333333,92,0.723404255319149,0,39,declined,0
R002206,E0094,EV_036,2026-05-15,,completed,100,,4.0,self,Sales Manager,Senior,hybrid,ru,2022-01-12,meetup,offline,2,False,1584,1,0,5,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0,0.5,0,0.5,176,0.7078651685393258,0,74,completed,1
